id,failure
33221,0.397
33222,0.559
33223,0.486
33224,0.516
33225,0.409
33226,0.494
33227,0.5
33228,0.404
33229,0.494
33230,0.59
33231,0.394
33232,0.378
33233,0.525
33234,0.453
33235,0.52
33236,0.443
33237,0.622
33238,0.514
33239,0.44
33240,0.482
33241,0.538
33242,0.563
33243,0.657
33244,0.519
33245,0.473
33246,0.541
33247,0.554
33248,0.466
33249,0.375
33250,0.425
33251,0.597
33252,0.489
33253,0.429
33254,0.606
33255,0.59
33256,0.425
33257,0.439
33258,0.625
33259,0.513
33260,0.453
33261,0.471
33262,0.494
33263,0.56
33264,0.565
33265,0.61
33266,0.483
33267,0.514
33268,0.433
33269,0.498
33270,0.577
33271,0.395
33272,0.512
33273,0.482
33274,0.466
33275,0.437
33276,0.417
33277,0.619
33278,0.548
33279,0.584
33280,0.543
33281,0.435
33282,0.477
33283,0.454
33284,0.396
33285,0.451
33286,0.395
33287,0.758
33288,0.431
33289,0.51
33290,0.508
33291,0.43
33292,0.633
33293,0.629
33294,0.548
33295,0.522
33296,0.522
33297,0.47
33298,0.545
33299,0.38
33300,0.524
33301,0.467
33302,0.48
33303,0.513
33304,0.54
33305,0.635
33306,0.469
33307,0.464
33308,0.486
33309,0.55
33310,0.392
33311,0.44
33312,0.477
33313,0.572
33314,0.439
33315,0.517
33316,0.613
33317,0.51
33318,0.439
33319,0.486
33320,0.615
33321,0.52
33322,0.528
33323,0.459
33324,0.602
33325,0.56
33326,0.459
33327,0.612
33328,0.484
33329,0.505
33330,0.483
33331,0.405
33332,0.45
33333,0.615
33334,0.446
33335,0.564
33336,0.553
33337,0.45
33338,0.457
33339,0.448
33340,0.446
33341,0.528
33342,0.573
33343,0.549
33344,0.404
33345,0.483
33346,0.461
33347,0.459
33348,0.592
33349,0.479
33350,0.504
33351,0.434
33352,0.44
33353,0.392
33354,0.708
33355,0.593
33356,0.466
33357,0.477
33358,0.474
33359,0.483
33360,0.646
33361,0.46
33362,0.555
33363,0.465
33364,0.434
33365,0.481
33366,0.45
33367,0.56
33368,0.687
33369,0.496
33370,0.677
33371,0.462
33372,0.448
33373,0.417
33374,0.674
33375,0.408
33376,0.602
33377,0.465
33378,0.619
33379,0.504
33380,0.51
33381,0.517
33382,0.633
33383,0.49
33384,0.578
33385,0.463
33386,0.501
33387,0.46
33388,0.539
33389,0.431
33390,0.534
33391,0.536
33392,0.504
33393,0.478
33394,0.5
33395,0.577
33396,0.426
33397,0.474
33398,0.392
33399,0.744
33400,0.408
33401,0.568
33402,0.622
33403,0.422
33404,0.499
33405,0.451
33406,0.587
33407,0.491
33408,0.495
33409,0.522
33410,0.424
33411,0.442
33412,0.527
33413,0.41
33414,0.513
33415,0.5
33416,0.451
33417,0.679
33418,0.513
33419,0.541
33420,0.534
33421,0.359
33422,0.414
33423,0.581
33424,0.451
33425,0.543
33426,0.449
33427,0.517
33428,0.568
33429,0.477
33430,0.645
33431,0.586
33432,0.588
33433,0.471
33434,0.537
33435,0.612
33436,0.661
33437,0.519
33438,0.59
33439,0.42
33440,0.641
33441,0.461
33442,0.615
33443,0.657
33444,0.627
33445,0.56
33446,0.465
33447,0.425
33448,0.512
33449,0.512
33450,0.503
33451,0.69
33452,0.492
33453,0.436
33454,0.467
33455,0.489
33456,0.479
33457,0.443
33458,0.446
33459,0.41
33460,0.596
33461,0.431
33462,0.391
33463,0.476
33464,0.618
33465,0.502
33466,0.395
33467,0.543
33468,0.506
33469,0.434
33470,0.525
33471,0.431
33472,0.396
33473,0.527
33474,0.458
33475,0.531
33476,0.494
33477,0.509
33478,0.486
33479,0.594
33480,0.481
33481,0.552
33482,0.547
33483,0.524
33484,0.492
33485,0.438
33486,0.57
33487,0.476
33488,0.455
33489,0.494
33490,0.51
33491,0.476
33492,0.468
33493,0.453
33494,0.471
33495,0.447
33496,0.547
33497,0.425
33498,0.594
33499,0.408
33500,0.61
33501,0.504
33502,0.473
33503,0.471
33504,0.525
33505,0.508
33506,0.415
33507,0.486
33508,0.426
33509,0.575
33510,0.533
33511,0.478
33512,0.506
33513,0.426
33514,0.482
33515,0.505
33516,0.573
33517,0.466
33518,0.527
33519,0.409
33520,0.416
33521,0.556
33522,0.489
33523,0.486
33524,0.444
33525,0.545
33526,0.564
33527,0.544
33528,0.549
33529,0.569
33530,0.741
33531,0.559
33532,0.568
33533,0.422
33534,0.546
33535,0.619
33536,0.436
33537,0.463
33538,0.369
33539,0.469
33540,0.45
33541,0.44
33542,0.462
33543,0.661
33544,0.696
33545,0.513
33546,0.395
33547,0.379
33548,0.474
33549,0.545
33550,0.687
33551,0.493
33552,0.457
33553,0.465
33554,0.41
33555,0.478
33556,0.455
33557,0.503
33558,0.552
33559,0.473
33560,0.464
33561,0.503
33562,0.474
33563,0.535
33564,0.454
33565,0.692
33566,0.532
33567,0.644
33568,0.426
33569,0.468
33570,0.562
33571,0.467
33572,0.53
33573,0.544
33574,0.419
33575,0.654
33576,0.489
33577,0.424
33578,0.644
33579,0.474
33580,0.535
33581,0.387
33582,0.546
33583,0.541
33584,0.449
33585,0.536
33586,0.459
33587,0.453
33588,0.396
33589,0.502
33590,0.505
33591,0.484
33592,0.752
33593,0.517
33594,0.598
33595,0.469
33596,0.428
33597,0.633
33598,0.596
33599,0.553
33600,0.394
33601,0.545
33602,0.564
33603,0.478
33604,0.432
33605,0.434
33606,0.496
33607,0.394
33608,0.414
33609,0.515
33610,0.458
33611,0.739
33612,0.52
33613,0.686
33614,0.553
33615,0.503
33616,0.663
33617,0.438
33618,0.455
33619,0.485
33620,0.478
33621,0.502
33622,0.526
33623,0.437
33624,0.533
33625,0.517
33626,0.477
33627,0.592
33628,0.601
33629,0.501
33630,0.384
33631,0.44
33632,0.488
33633,0.452
33634,0.428
33635,0.5
33636,0.675
33637,0.504
33638,0.564
33639,0.498
33640,0.389
33641,0.511
33642,0.467
33643,0.503
33644,0.444
33645,0.488
33646,0.531
33647,0.499
33648,0.452
33649,0.518
33650,0.433
33651,0.55
33652,0.535
33653,0.474
33654,0.379
33655,0.475
33656,0.642
33657,0.499
33658,0.505
33659,0.677
33660,0.56
33661,0.465
33662,0.438
33663,0.58
33664,0.504
33665,0.45
33666,0.45
33667,0.528
33668,0.401
33669,0.58
33670,0.519
33671,0.495
33672,0.469
33673,0.583
33674,0.427
33675,0.542
33676,0.463
33677,0.449
33678,0.508
33679,0.46
33680,0.527
33681,0.48
33682,0.549
33683,0.394
33684,0.634
33685,0.468
33686,0.476
33687,0.463
33688,0.412
33689,0.519
33690,0.448
33691,0.456
33692,0.513
33693,0.496
33694,0.419
33695,0.484
33696,0.492
33697,0.652
33698,0.478
33699,0.418
33700,0.505
33701,0.695
33702,0.533
33703,0.474
33704,0.473
33705,0.511
33706,0.589
33707,0.545
33708,0.378
33709,0.5
33710,0.445
33711,0.391
33712,0.544
33713,0.407
33714,0.461
33715,0.511
33716,0.385
33717,0.428
33718,0.48
33719,0.576
33720,0.478
33721,0.689
33722,0.481
33723,0.458
33724,0.621
33725,0.521
33726,0.515
33727,0.394
33728,0.584
33729,0.558
33730,0.431
33731,0.417
33732,0.437
33733,0.638
33734,0.537
33735,0.376
33736,0.48
33737,0.523
33738,0.463
33739,0.43
33740,0.515
33741,0.637
33742,0.46
33743,0.42
33744,0.566
33745,0.385
33746,0.434
33747,0.472
33748,0.592
33749,0.467
33750,0.547
33751,0.483
33752,0.409
33753,0.372
33754,0.577
33755,0.546
33756,0.434
33757,0.501
33758,0.463
33759,0.48
33760,0.591
33761,0.442
33762,0.502
33763,0.56
33764,0.626
33765,0.466
33766,0.495
33767,0.467
33768,0.503
33769,0.41
33770,0.362
33771,0.437
33772,0.449
33773,0.429
33774,0.52
33775,0.445
33776,0.415
33777,0.452
33778,0.451
33779,0.445
33780,0.579
33781,0.461
33782,0.538
33783,0.427
33784,0.551
33785,0.615
33786,0.449
33787,0.433
33788,0.426
33789,0.449
33790,0.511
33791,0.386
33792,0.52
33793,0.489
33794,0.538
33795,0.56
33796,0.419
33797,0.464
33798,0.652
33799,0.41
33800,0.534
33801,0.451
33802,0.641
33803,0.552
33804,0.569
33805,0.545
33806,0.537
33807,0.559
33808,0.573
33809,0.426
33810,0.51
33811,0.476
33812,0.415
33813,0.406
33814,0.416
33815,0.485
33816,0.408
33817,0.497
33818,0.478
33819,0.484
33820,0.442
33821,0.47
33822,0.45
33823,0.452
33824,0.518
33825,0.512
33826,0.661
33827,0.433
33828,0.627
33829,0.496
33830,0.45
33831,0.418
33832,0.564
33833,0.592
33834,0.419
33835,0.565
33836,0.51
33837,0.565
33838,0.528
33839,0.438
33840,0.467
33841,0.575
33842,0.548
33843,0.539
33844,0.48
33845,0.496
33846,0.469
33847,0.471
33848,0.382
33849,0.482
33850,0.481
33851,0.43
33852,0.464
33853,0.552
33854,0.524
33855,0.404
33856,0.437
33857,0.512
33858,0.449
33859,0.389
33860,0.612
33861,0.593
33862,0.601
33863,0.435
33864,0.54
33865,0.557
33866,0.544
33867,0.431
33868,0.426
33869,0.411
33870,0.465
33871,0.417
33872,0.655
33873,0.464
33874,0.466
33875,0.606
33876,0.416
33877,0.449
33878,0.583
33879,0.394
33880,0.507
33881,0.441
33882,0.456
33883,0.473
33884,0.57
33885,0.381
33886,0.503
33887,0.552
33888,0.548
33889,0.465
33890,0.467
33891,0.391
33892,0.427
33893,0.568
33894,0.501
33895,0.44
33896,0.549
33897,0.594
33898,0.634
33899,0.452
33900,0.461
33901,0.46
33902,0.571
33903,0.408
33904,0.432
33905,0.525
33906,0.396
33907,0.541
33908,0.402
33909,0.469
33910,0.635
33911,0.436
33912,0.446
33913,0.387
33914,0.512
33915,0.404
33916,0.485
33917,0.509
33918,0.641
33919,0.544
33920,0.408
33921,0.422
33922,0.48
33923,0.501
33924,0.591
33925,0.526
33926,0.582
33927,0.494
33928,0.44
33929,0.399
33930,0.607
33931,0.455
33932,0.538
33933,0.603
33934,0.51
33935,0.52
33936,0.475
33937,0.505
33938,0.458
33939,0.51
33940,0.552
33941,0.499
33942,0.426
33943,0.595
33944,0.389
33945,0.638
33946,0.504
33947,0.637
33948,0.5
33949,0.45
33950,0.466
33951,0.572
33952,0.397
33953,0.499
33954,0.402
33955,0.439
33956,0.462
33957,0.526
33958,0.384
33959,0.535
33960,0.526
33961,0.486
33962,0.419
33963,0.487
33964,0.625
33965,0.58
33966,0.457
33967,0.522
33968,0.521
33969,0.431
33970,0.468
33971,0.618
33972,0.469
33973,0.56
33974,0.593
33975,0.54
33976,0.47
33977,0.359
33978,0.526
33979,0.461
33980,0.418
33981,0.552
33982,0.626
33983,0.468
33984,0.505
33985,0.453
33986,0.45
33987,0.384
33988,0.414
33989,0.457
33990,0.855
33991,0.669
33992,0.619
33993,0.461
33994,0.482
33995,0.522
33996,0.416
33997,0.536
33998,0.517
33999,0.461
34000,0.532
34001,0.439
34002,0.555
34003,0.418
34004,0.473
34005,0.425
34006,0.515
34007,0.577
34008,0.538
34009,0.583
34010,0.519
34011,0.386
34012,0.503
34013,0.438
34014,0.428
34015,0.519
34016,0.48
34017,0.503
34018,0.431
34019,0.475
34020,0.363
34021,0.647
34022,0.442
34023,0.384
34024,0.452
34025,0.529
34026,0.535
34027,0.665
34028,0.553
34029,0.485
34030,0.57
34031,0.609
34032,0.459
34033,0.599
34034,0.502
34035,0.426
34036,0.458
34037,0.431
34038,0.549
34039,0.61
34040,0.387
34041,0.492
34042,0.461
34043,0.431
34044,0.653
34045,0.629
34046,0.564
34047,0.377
34048,0.489
34049,0.421
34050,0.449
34051,0.539
34052,0.507
34053,0.479
34054,0.475
34055,0.447
34056,0.511
34057,0.574
34058,0.481
34059,0.432
34060,0.522
34061,0.484
34062,0.443
34063,0.491
34064,0.552
34065,0.423
34066,0.643
34067,0.404
34068,0.393
34069,0.652
34070,0.442
34071,0.431
34072,0.486
34073,0.394
34074,0.483
34075,0.49
34076,0.423
34077,0.581
34078,0.407
34079,0.522
34080,0.838
34081,0.471
34082,0.422
34083,0.44
34084,0.48
34085,0.532
34086,0.738
34087,0.482
34088,0.447
34089,0.565
34090,0.476
34091,0.422
34092,0.557
34093,0.353
34094,0.431
34095,0.462
34096,0.445
34097,0.543
34098,0.464
34099,0.422
34100,0.496
34101,0.471
34102,0.624
34103,0.453
34104,0.458
34105,0.457
34106,0.518
34107,0.402
34108,0.488
34109,0.5
34110,0.494
34111,0.533
34112,0.561
34113,0.482
34114,0.609
34115,0.552
34116,0.448
34117,0.382
34118,0.623
34119,0.509
34120,0.565
34121,0.441
34122,0.488
34123,0.576
34124,0.491
34125,0.449
34126,0.468
34127,0.419
34128,0.485
34129,0.407
34130,0.514
34131,0.478
34132,0.62
34133,0.38
34134,0.404
34135,0.38
34136,0.411
34137,0.653
34138,0.427
34139,0.495
34140,0.522
34141,0.504
34142,0.417
34143,0.473
34144,0.431
34145,0.683
34146,0.463
34147,0.576
34148,0.502
34149,0.46
34150,0.41
34151,0.518
34152,0.491
34153,0.63
34154,0.52
34155,0.455
34156,0.484
34157,0.553
34158,0.546
34159,0.585
34160,0.519
34161,0.591
34162,0.432
34163,0.516
34164,0.478
34165,0.574
34166,0.496
34167,0.608
34168,0.461
34169,0.472
34170,0.505
34171,0.613
34172,0.519
34173,0.58
34174,0.51
34175,0.533
34176,0.526
34177,0.514
34178,0.501
34179,0.572
34180,0.57
34181,0.495
34182,0.483
34183,0.455
34184,0.449
34185,0.5
34186,0.477
34187,0.403
34188,0.578
34189,0.565
34190,0.478
34191,0.531
34192,0.488
34193,0.547
34194,0.485
34195,0.525
34196,0.492
34197,0.453
34198,0.555
34199,0.457
34200,0.498
34201,0.617
34202,0.472
34203,0.486
34204,0.522
34205,0.444
34206,0.587
34207,0.586
34208,0.545
34209,0.5
34210,0.596
34211,0.428
34212,0.446
34213,0.467
34214,0.438
34215,0.791
34216,0.44
34217,0.441
34218,0.639
34219,0.49
34220,0.442
34221,0.45
34222,0.444
34223,0.469
34224,0.423
34225,0.473
34226,0.532
34227,0.456
34228,0.468
34229,0.448
34230,0.442
34231,0.58
34232,0.614
34233,0.464
34234,0.509
34235,0.474
34236,0.411
34237,0.482
34238,0.513
34239,0.444
34240,0.531
34241,0.487
34242,0.551
34243,0.535
34244,0.563
34245,0.517
34246,0.436
34247,0.603
34248,0.488
34249,0.524
34250,0.518
34251,0.559
34252,0.581
34253,0.461
34254,0.523
34255,0.42
34256,0.546
34257,0.437
34258,0.493
34259,0.567
34260,0.377
34261,0.57
34262,0.495
34263,0.531
34264,0.535
34265,0.582
34266,0.548
34267,0.425
34268,0.639
34269,0.398
34270,0.618
34271,0.626
34272,0.494
34273,0.554
34274,0.442
34275,0.383
34276,0.44
34277,0.471
34278,0.512
34279,0.697
34280,0.389
34281,0.593
34282,0.39
34283,0.476
34284,0.437
34285,0.529
34286,0.418
34287,0.398
34288,0.418
34289,0.479
34290,0.575
34291,0.45
34292,0.42
34293,0.436
34294,0.442
34295,0.55
34296,0.552
34297,0.428
34298,0.59
34299,0.526
34300,0.447
34301,0.413
34302,0.541
34303,0.404
34304,0.444
34305,0.504
34306,0.439
34307,0.632
34308,0.464
34309,0.474
34310,0.518
34311,0.405
34312,0.458
34313,0.41
34314,0.541
34315,0.556
34316,0.539
34317,0.527
34318,0.408
34319,0.492
34320,0.464
34321,0.509
34322,0.528
34323,0.499
34324,0.495
34325,0.639
34326,0.459
34327,0.545
34328,0.516
34329,0.428
34330,0.506
34331,0.454
34332,0.433
34333,0.402
34334,0.501
34335,0.487
34336,0.458
34337,0.577
34338,0.439
34339,0.437
34340,0.474
34341,0.484
34342,0.486
34343,0.414
34344,0.525
34345,0.657
34346,0.564
34347,0.552
34348,0.539
34349,0.592
34350,0.523
34351,0.475
34352,0.471
34353,0.501
34354,0.42
34355,0.495
34356,0.432
34357,0.56
34358,0.432
34359,0.544
34360,0.529
34361,0.608
34362,0.511
34363,0.406
34364,0.486
34365,0.457
34366,0.688
34367,0.599
34368,0.427
34369,0.479
34370,0.502
34371,0.477
34372,0.532
34373,0.587
34374,0.582
34375,0.479
34376,0.487
34377,0.541
34378,0.548
34379,0.403
34380,0.489
34381,0.508
34382,0.471
34383,0.436
34384,0.43
34385,0.527
34386,0.436
34387,0.489
34388,0.461
34389,0.496
34390,0.446
34391,0.646
34392,0.413
34393,0.396
34394,0.461
34395,0.52
34396,0.568
34397,0.491
34398,0.468
34399,0.442
34400,0.418
34401,0.628
34402,0.537
34403,0.452
34404,0.502
34405,0.565
34406,0.622
34407,0.467
34408,0.392
34409,0.437
34410,0.507
34411,0.43
34412,0.402
34413,0.427
34414,0.426
34415,0.543
34416,0.382
34417,0.478
34418,0.475
34419,0.607
34420,0.542
34421,0.494
34422,0.516
34423,0.483
34424,0.657
34425,0.542
34426,0.543
34427,0.588
34428,0.481
34429,0.433
34430,0.531
34431,0.47
34432,0.468
34433,0.47
34434,0.369
34435,0.434
34436,0.544
34437,0.546
34438,0.476
34439,0.452
34440,0.507
34441,0.594
34442,0.504
34443,0.561
34444,0.467
34445,0.517
34446,0.511
34447,0.572
34448,0.478
34449,0.496
34450,0.38
34451,0.448
34452,0.389
34453,0.364
34454,0.491
34455,0.609
34456,0.575
34457,0.527
34458,0.55
34459,0.47
34460,0.609
34461,0.467
34462,0.447
34463,0.502
34464,0.664
34465,0.419
34466,0.485
34467,0.462
34468,0.465
34469,0.457
34470,0.545
34471,0.595
34472,0.495
34473,0.485
34474,0.512
34475,0.491
34476,0.603
34477,0.484
34478,0.53
34479,0.546
34480,0.484
34481,0.392
34482,0.593
34483,0.441
34484,0.427
34485,0.633
34486,0.415
34487,0.437
34488,0.573
34489,0.587
34490,0.433
34491,0.399
34492,0.512
34493,0.42
34494,0.723
34495,0.47
34496,0.623
34497,0.5
34498,0.509
34499,0.528
34500,0.485
34501,0.382
34502,0.486
34503,0.387
34504,0.641
34505,0.529
34506,0.475
34507,0.364
34508,0.457
34509,0.492
34510,0.448
34511,0.463
34512,0.474
34513,0.574
34514,0.406
34515,0.499
34516,0.438
34517,0.457
34518,0.468
34519,0.554
34520,0.695
34521,0.409
34522,0.666
34523,0.645
34524,0.407
34525,0.471
34526,0.409
34527,0.643
34528,0.48
34529,0.656
34530,0.437
34531,0.708
34532,0.569
34533,0.522
34534,0.423
34535,0.52
34536,0.47
34537,0.53
34538,0.581
34539,0.376
34540,0.412
34541,0.417
34542,0.584
34543,0.473
34544,0.478
34545,0.452
34546,0.507
34547,0.51
34548,0.415
34549,0.647
34550,0.547
34551,0.414
34552,0.505
34553,0.727
34554,0.501
34555,0.512
34556,0.512
34557,0.589
34558,0.514
34559,0.431
34560,0.379
34561,0.516
34562,0.446
34563,0.606
34564,0.547
34565,0.544
34566,0.416
34567,0.579
34568,0.385
34569,0.537
34570,0.542
34571,0.433
34572,0.461
34573,0.481
34574,0.578
34575,0.508
34576,0.759
34577,0.51
34578,0.439
34579,0.484
34580,0.489
34581,0.477
34582,0.46
34583,0.483
34584,0.452
34585,0.502
34586,0.437
34587,0.454
34588,0.395
34589,0.484
34590,0.446
34591,0.502
34592,0.482
34593,0.48
34594,0.502
34595,0.44
34596,0.457
34597,0.568
34598,0.417
34599,0.457
34600,0.534
34601,0.45
34602,0.36
34603,0.506
34604,0.419
34605,0.47
34606,0.476
34607,0.435
34608,0.609
34609,0.752
34610,0.402
34611,0.563
34612,0.423
34613,0.496
34614,0.601
34615,0.448
34616,0.672
34617,0.43
34618,0.558
34619,0.614
34620,0.392
34621,0.435
34622,0.412
34623,0.541
34624,0.386
34625,0.611
34626,0.457
34627,0.505
34628,0.537
34629,0.507
34630,0.475
34631,0.566
34632,0.513
34633,0.53
34634,0.473
34635,0.474
34636,0.419
34637,0.41
34638,0.554
34639,0.495
34640,0.551
34641,0.437
34642,0.566
34643,0.463
34644,0.501
34645,0.445
34646,0.533
34647,0.495
34648,0.687
34649,0.479
34650,0.405
34651,0.501
34652,0.499
34653,0.655
34654,0.428
34655,0.511
34656,0.414
34657,0.51
34658,0.463
34659,0.501
34660,0.701
34661,0.54
34662,0.419
34663,0.531
34664,0.569
34665,0.425
34666,0.488
34667,0.505
34668,0.657
34669,0.466
34670,0.527
34671,0.518
34672,0.428
34673,0.678
34674,0.486
34675,0.665
34676,0.52
34677,0.677
34678,0.446
34679,0.675
34680,0.461
34681,0.51
34682,0.459
34683,0.503
34684,0.498
34685,0.381
34686,0.501
34687,0.573
34688,0.357
34689,0.485
34690,0.438
34691,0.53
34692,0.558
34693,0.421
34694,0.447
34695,0.395
34696,0.511
34697,0.588
34698,0.444
34699,0.602
34700,0.488
34701,0.494
34702,0.648
34703,0.628
34704,0.492
34705,0.434
34706,0.552
34707,0.577
34708,0.572
34709,0.464
34710,0.498
34711,0.403
34712,0.465
34713,0.539
